"","X1","X2","X3","X4","X5"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:127:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Chap. 377, pp. 993-995.  ""An Act To set aside a portion of certain lands in the State of Washington, now known as the Pacific Forest Reserve, as a public park, to be known as the Mount Ranier National Park.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1899 03 02","
SUMMARY Establishes Mount Rainier National Park.  Includes a provision revoking a previous land grant within the proposed park to the Northern Pacific Railroad, in compensation for which the Railroad is to receive a comparable tract of land of its choice elsewhere.","
NOTESThe provision concerning the Northern Pacific was in fact extremely favorable to the railroad, permitting it to exchange lands which were actually worthless for lumbering for unsurveyed lands elsewhere (in southwestern Washington) which contained some of the finest virgin forest remaining in the Northwest.  Some contemporary critics consequently charged that the creation of the park was merely a ruse devised to aid the railroad by its friends in Congress.  Much of the finest timberlands which the railroad obtained by this exchange were sold in 1900 to the Weyerhaeuser Timber Company, solidifying its dominance of the region's lumber industry.  (For further details, see Roy E. Appleman, ""Timber Empire from the Public Domain,"" Mississippi Valley Historical Review, Vol. XXXVI, No. 2 [September 1939], pp. 193-208.) ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:127:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:128:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Chap. 417, pp. 1012-1013.  ""An Act For the protection of birds, preservation of game, and for the prevention of its sale during certain closed seasons in the District of Columbia.""","
CREATED/PUBLISHED United States : District of Columbia  Washington Government Printing Office 1899 03 03","
SUMMARY Stipulates regulations for the hunting and sale of game and birds in the District of Columbia.","
NOTESThe existence of these sorts of regulations indicates recognition of the need for bird and game conservation. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:128:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:129:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Chap. 429, Title I, Chapter Twelve, pp. 1279-81.  ""Protection of Fur-Bearing Animals and Salmon.""  Sub-section of ""An Act To define and punish crimes in the District of Alaska and to provide a code of criminal procedure for said district.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1899 03 03","
SUMMARY Establishes a criminal code regarding the harvesting of fur-bearing animals and salmon in Alaska, including provisions barring the killing of ""any otter, mink, marten, sable, or fur seal, or other fur-bearing animal within the limits of Alaska Territory, or in the waters thereof;"" establishing strict regulations for the killing of fur seals elsewhere in the region; outlawing interference with salmon spawning; and regulating salmon fishing.","
NOTESEstablishes strict legal protection for certain categories of Alaskan wildlife, reflecting their value as an economic resource. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:129:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:130:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Chap. 501, p. 493.  ""An Act Granting right of way through the Pikes Peak Timber Land Reserve and the public lands to the Cripple Creek District Railway Company.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1898 06 27","
SUMMARY Grants a railroad right of way through the Pikes Peak Timber Land Reserve in Colorado.","
NOTESDemonstrates the paramount importance of utilitarian considerations in the public management of natural resources. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:130:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:131:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Chap. 645, p. 729.  ""An Act Granting right of way through the Pikes Peak Timber Land Reserve and the public lands to the Cripple Creek Short-Line Railway Company.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1898 07 08","
SUMMARY Grants a railroad right of way through the Pikes Peak Timber Land Reserve in Colorado.","
NOTESDemonstrates the paramount importance of utilitarian considerations in the public management of natural resources. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:131:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:132:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Proclamation No. 18, pp. 1780-81.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1898 08 17","
SUMMARY Sets aside a tract of land in Arizona as a forest reservation.","
NOTESKnown as the San Francisco Mountains Forest Reserves.  The lands of these reserves were later consolidated by a Presidential proclamation of April 12, 1902 (32 Stat. 1991). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:132:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:133:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Proclamation No. 19, pp. 1782-83.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1898 08 17","
SUMMARY Sets aside a tract of land in Arizona and New Mexico as a forest reservation.","
NOTESKnown as the Black Mesa Forest Reserve.  The boundaries of this reserve were later enlarged by Presidential proclamations of June 30, 1906 (34 Stat. 3218), and July 12, 1907 (35 Stat. 2146). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:133:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:134:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Proclamation No. 23, pp. 1787-88.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1899 02 10","
SUMMARY Sets aside a tract of land in Utah as a forest reservation.","
NOTESKnown as the Fish Lake Forest Reserve.  The boundaries of this reserve were later enlarged by Presidential proclamations of May 2, 1904 (33 Stat. 2341), January 22, 1906 (34 Stat. 3189), and April 29, 1907 (35 Stat. 2130). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:134:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:135:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Proclamation No. 24, pp. 1788-89.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1899 02 10","
SUMMARY Sets aside a tract of land in Montana as a forest reservation.","
NOTESKnown as the Gallatin Forest Reserve.  The boundaries of this reserve were later enlarged by a Presidential proclamation of March 7, 1906 (34 Stat. 3193). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:135:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:136:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Proclamation No. 5, pp. 1767-69.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1898 03 02","
SUMMARY Sets aside a tract of land in California as a forest reservation.","
NOTESKnown as the Pine Mountain and Zaca Lake Forest Reserve.  The boundaries of this reserve were later enlarged by a Presidential proclamation of June 29, 1898 (30 Stat. 1776). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:136:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:137:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 30, Proclamation No. 9, pp. 1771-72.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1898 05 10","
SUMMARY Sets aside a tract of land in Arizona as a forest reservation.","
NOTESKnown as the Prescott Forest Reserve.  The boundaries of this reserve were later enlarged and modified by Presidential proclamations of October 21, 1899 (31 Stat. 1956), November 26, 1907 (35 Stat. 2162), and February 1, 1909 (35 Stat. 2218); by an Executive Order of July 2, 1908, consolidating the Verde National Forest into this (by then) national forest (see 35 Stat. 2218); and by Presidential proclamations of October 7, 1910 (36 Stat. 2751), and September 29, 1919 (41 Stat. 1770). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:137:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:138:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 31, Chap. 194, p. 759.  ""An Act To establish a lobster hatchery in the State of Maine.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1901 02 04","
SUMMARY Authorizes establishment of a lobster hatchery in Maine.","
NOTESDemonstrates Federal interest in development and management of an important resource. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:138:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:139:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 31, Chap. 372, pp. 790-91.  ""An Act Relating to rights of way through certain parks, reservations, and other public lands."" [H.R. 11973]","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1901 02 15","
SUMMARY Authorizes the Secretary of the Interior ""to permit the use of rights of way through the public lands, forest and other reservations of the United States, and the Yosemite, Sequoia, and General Grant national parks, California"" for electrical power, telephone and telegraph communication, and irrigation and water supply.","
NOTESKnown as the Right of Way Act.  Demonstrates the complex and ambiguous understanding of national parks and forest reserves in this era, in which utilitarian concerns often assumed paramount importance even in areas set aside for aesthetic and recreational reasons. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:139:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:140:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 31, Chap. 392, p. 177.  ""An Act To authorize the establishment, at some point in North Carolina, of a station for the investigation of problems connected with marine fishery interests of the middle and south Atlantic coast.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1900 05 12","
SUMMARY Authorizes the establishment of a station in North Carolina to investigate marine fishery problems of the middle and south Atlantic coast, and appropriates funds for the purpose.","
NOTESSuggests Federal concern with conservation problems of major marine resources. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:140:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:141:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 31, Chap. 553, pp. 187-189.  ""An Act To enlarge the powers of the Department of Agriculture, prohibit the transportation by interstate commerce of game killed in violation of local laws, and for other purposes."" [H.R. 6634; Public Act No. 119]","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1900 05 25","
SUMMARY Purpose of the Act is ""to aid in the restoration of such birds in those parts of the United States adapted thereto where the same have become scarce or extinct.""  Enlarges the powers of the Department of Agriculture ""so as to include the preservation, distribution, introduction, and restoration of game birds and other wild birds,"" and prohibits the interstate shipment of any wild animals or birds killed in violation of state laws.","
NOTESKnown as the Lacey Act in honor of its chief legislative sponsor, preservationist Representative John F. Lacey of Iowa.  A landmark piece of preservation legislation; the first national legislation for wildlife protection. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:141:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:142:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 31, Chap. 815, p. 681.  ""An Act To establish a fish-hatchery and fish station in the State of West Virginia.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1900 06 06","
SUMMARY Authorizes establishment of a fish hatchery and station in West Virginia.","
NOTESDemonstrates Federal interest in development and management of an important resource. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:142:./temp/~ammem_I8sX::"
